id,state,lga,facility_name
1095,Delta,WARRI SOUTH,"Victory Clinic Ginuwa Rd, Warri"
1096,Delta,WARRI SOUTH,Vicah Clinic
1097,Delta,WARRI SOUTH,"PHC Centre, Igbudu"
1098,Delta,WARRI SOUTH,Police Clinic Warri
1099,Delta,WARRI SOUTH,Limelight Clinic
1100,Delta,WARRI SOUTH,Assumption Catholic Hospital Warri
1101,Delta,WARRI SOUTH,Kings Clinic
1102,Delta,WARRI SOUTH,Gallway Skane Hospital
1103,Delta,WARRI SOUTH,St. Georges Hospital
1104,Delta,WARRI SOUTH,Blessing Medicine Shop
1105,Delta,WARRI SOUTH,Renegan Medicals
1106,Delta,WARRI SOUTH,Karo Chemist Shop
1107,Delta,WARRI SOUTH,Lizzy Chemist Store
1108,Delta,WARRI SOUTH,Gabtex Chemist
1109,Delta,WARRI SOUTH,Ann Chemist
1110,Delta,WARRI SOUTH,First Rank Hospital
1111,Delta,WARRI SOUTH,Comtext Store
1112,Delta,WARRI SOUTH,Jovita Store
1113,Delta,WARRI SOUTH,God's Favour Chemist
1114,Delta,WARRI SOUTH,Ejakpovi Chemist
1115,Delta,WARRI SOUTH,Akachukwu Chemist Shop
1116,Delta,WARRI SOUTH,Solution Chemist
1117,Delta,WARRI SOUTH,Shephard Specialist Hospital
1118,Delta,WARRI SOUTH,Faith Pharmacy
1119,Delta,WARRI SOUTH,Oke Chemist
1120,Delta,WARRI SOUTH,Tina Chemist
1121,Delta,WARRI SOUTH,Atis Chemist
1122,Delta,WARRI SOUTH,Yemi Chemist
1123,Delta,WARRI SOUTH,Vivian Chemist
1124,Delta,WARRI SOUTH,Meshcope Hospital & Fertility Center
1125,Delta,WARRI SOUTH,Priscy Chemist
1126,Delta,WARRI SOUTH,Vintage Chemist
1127,Delta,WARRI SOUTH,Nonye Chemist
1128,Delta,WARRI SOUTH,Suvie Chemist
1129,Delta,WARRI SOUTH,Efeens Chemist
1130,Delta,WARRI SOUTH,EK Chemist
1131,Delta,WARRI SOUTH,Mascap Hospital
1132,Delta,WARRI SOUTH,Praise Medicine Store
1133,Delta,WARRI SOUTH,Akabros Chemist
1134,Delta,WARRI SOUTH,Faith Chemist
1135,Delta,WARRI SOUTH,Somadina Chemist
1136,Delta,WARRI SOUTH,Sandra Chemist
1137,Delta,WARRI SOUTH,PHC Centre Ubeji
1138,Delta,WARRI SOUTH,"PHC Centre, Ogunu"
1139,Delta,WARRI SOUTH,PHC Ode-Itsekiri
1140,Delta,WARRI SOUTH,PHC Ajamimogha
1141,Delta,WARRI SOUTH,"PHC Centre, Ugbouwangwe"
1142,Delta,WARRI SOUTH,"Ekurede-Urhobo PHC Centre, Warri"
1143,Delta,WARRI SOUTH WEST,"PHC Centre, Ogbe-Ijoh"
1144,Delta,WARRI SOUTH WEST,Chevron Clinic Madagho
1145,Delta,WARRI SOUTH WEST,"PHC Centre, Deghele"
1146,Delta,WARRI SOUTH WEST,"PHC Centre, Isaba"
1147,Delta,WARRI SOUTH WEST,"PHC Centre, Oporoza"
1148,Delta,WARRI SOUTH WEST,"PHC Centre, Ogidigben"
1149,Delta,WARRI SOUTH WEST,"PHC Centre, Ugborodo"
1150,Delta,WARRI SOUTH WEST,Maritime University Health Centre Okerenkoko
1151,Delta,WARRI SOUTH WEST,"PHC Centre, Okerenkoko"
1152,Delta,WARRI SOUTH WEST,"PHC Centre, Bateren"
1153,Delta,WARRI SOUTH WEST,"PHC centre, Madagho"
1154,Delta,WARRI SOUTH WEST,"PHC Centre, Akpakpa"
1155,Delta,WARRI SOUTH WEST,"PHC Centre, Agorgboro"
1156,Delta,WARRI SOUTH WEST,PHC Azama
1157,Delta,WARRI SOUTH WEST,PHC Ajudaibo
1158,Delta,WARRI SOUTH WEST,PHC Benekrukru
1159,Delta,Ika North East,Anioma Hospital
1160,Delta,Ika North East,Concept Clinic
1161,Delta,Ika South,Alice Smooth Memorial Clinic
1162,Delta,Ika South,Goodwill Clinic
1163,Delta,Ika South,Living Spring Specialist Clinic
1164,Delta,Ika South East,"God's Grace Nursing home, Boji Boji"
1165,Delta,Ika South,Gods Grace
1166,Delta,Ika North East,St. Elizabeth Catholic Maternity
1167,Delta,Ika North East,Catholic Maternity Hospital Boji Boji Owa
1168,Delta,Isoko North,Best -link Hospital
1169,Delta,Isoko North,Victory Clinic
1170,Delta,Isoko North,His Glory Medical Centre
1171,Delta,Ndokwa East,Nuel hospital
1172,Delta,Ndokwa East,St Jude maternity home
1173,Delta,Ndokwa West,Donak hospital
1174,Delta,Ndokwa West,Brema hospital
1175,Delta,Ndokwa West,Gabson Family hospital
1176,Delta,Ndokwa West,St Michael
1177,Delta,Isoko North,St. Mary's Catholic Hospital Ozoro
1178,Delta,Ndokwa West,Catholic Hospital Abbi
1179,Delta,Sapele,New Life Clinic
1180,Delta,Sapele,Obule Medical Centre
1181,Delta,Sapele,Deola Clinic
1182,Delta,Sapele,Divine Care Clinic and Maternity
1183,Delta,Sapele,"James Clinic, Amukpe Sapele"
1184,Delta,Sapele,"Okparavero Hopital, Sapele"
1185,Delta,Sapele,Get Well Hospital Sapele
1186,Delta,Sapele,Treasurehold Clinic
1187,Delta,Sapele,Great Major Clinic and Maternity
1188,Delta,Sapele,City Clinic and Maternity
1189,Delta,Sapele,Lana Clinic
1190,Delta,Sapele,St. Elizabeth Catholic Hospital Sapele
1191,Delta,Isoko South,Oweh Memorial Clinic
1192,Delta,Isoko South,Kings view specialist hospital
1193,Delta,Ughelli North,St Nicholas Clinic and Maternity
1194,Delta,Ughelli North,Celian Clinic
1195,Delta,Ughelli North,Divine Mission medical center
1196,Delta,Ughelli North,Elohor Clinic Agbarho
1197,Delta,Ughelli South,Aghogho Nursing Centre And Maternity
1198,Delta,Ughelli South,Flowas Clinic
1199,Delta,Ughelli South,Galeo
1200,Delta,Patani,"Raco Nursing Home, Odorubu"
1201,Delta,Patani,"Home of Peace, Clinic. Uduophori"
1202,Delta,Ughelli North,Vikoga Clinic
1203,Delta,Ughelli North,Fredi Care
1204,Delta,Ughelli North,Calvary Clinic
1205,Delta,Udu,Get Divine Mercy Clinic
1206,Delta,Udu,Royal clinic
1207,Delta,Udu,Heartland Medical Center
1208,Delta,Udu,"Lonia Clinic, Udu"
1209,Delta,Warri South,Lily Clinic
1210,Delta,Udu,Caleb
1211,Delta,Udu,Dsc Clinic
1212,Delta,Warri South,Victory Clinic
1213,Delta,Warri South,Ebony Clinic
1214,Delta,Warri South,Sage Clinic
1215,Delta,Warri South,Kings Clinic
1216,Delta,Warri South,Island Clinic
1217,Delta,Warri South,Limelight Clinic/hospital
1218,Delta,Warri South,Galiway Skane hospital
1219,Delta,Warri South,Vicah Clinic/hospital
1220,Delta,Warri South,Vertimon Clinic/hospital
1221,Delta,Warri South,Bryant Hospital
1222,Delta,Warri South,Victory Clinic
1223,Delta,Warri South,Ebony Clinic
1224,Delta,Warri South,Sage Clinic
1225,Delta,Warri South,Kings Clinic
1226,Delta,Warri South,Island Clinic
1227,Delta,Warri South,Limelight Clinic/hospital
1228,Delta,Warri South,Galiway Skane hospital
1229,Delta,Warri South,Vicah Clinic/hospital
1230,Delta,Warri South,Vertimon Clinic/hospital
1231,Delta,Warri South,Bryant Hospital
1232,Delta,Warri South,St. Andrew's Hospital warri
1233,Delta,Warri South,Assumption Catholic Hospital warri
1234,Delta,Warri South,Salem Clinic and Maternity Warri
1235,Delta,Aniocha North,Ajulu Clinic
1236,Delta,Aniocha North,Goodnews hospital and maternity
1237,Delta,Aniocha North,Glory To God Clinic
1238,Delta,Aniocha South,Mother of Mercy hospital and Maternity
1239,Delta,Aniocha South,Banos hospital
1240,Delta,Aniocha South,St. Theresa's Hospital Isele-Uku
1241,Delta,Oshimili North,The Ark Medical Center
1242,Delta,Oshimili North,Group Christain Medical Centre
1243,Delta,Oshimili North,Holy Cross Clinic
1244,Delta,Oshimili South,El-Comfort
1245,Delta,Oshimili South,St Rebecca hospital
1246,Delta,Oshimili South,St Lukes hospital
1247,Delta,Oshimili South,Maduemezie Hospital
1248,Delta,Oshimili South,Good Samaritan Hospital
1249,Delta,Oshimili South,Temple Clinic Asaba
1250,Delta,Oshimili South,"Afolabi Hospital, Asaba"
1251,Delta,Oshimili South,"Kanayo Hospital, Asaba"
1252,Delta,Oshimili South,Comfort Consult Clinic
1253,Delta,Oshimili South,St. Joseph Hospital Asaba
1254,Delta,Ukwuani,Dominion Care Medical Centre
1255,Delta,Ukwuani,Tonia Clinic
1256,Delta,Ukwuani,Trinity Hospital
1257,Delta,Ukwuani,ST Philomena Nursing and Maternity Home
1258,Delta,Ukwuani,Catholic hospital Obiaruku
1259,Delta,Ukwuani,Catholic hospital Obiaruku
1260,Delta,Uvwie,Humanity hospital
1261,Delta,Uvwie,Westend hospital
1262,Delta,Uvwie,Dayspring Clinic
1263,Delta,Uvwie,Winners Clinic
1264,Delta,Uvwie,B.U Clinics & Hospital Ltd.
1265,Delta,Uvwie,"Winrose Clinic Enerhen, Effurun"
1266,Delta,Uvwie,"Good News hospital, Ekpan"
1267,Delta,Uvwie,"Abiyuwa Clinic, Effurun"
1268,Delta,Uvwie,"The Ark Clinic, Effurun"
1269,Delta,Uvwie,"3-H Clinic, Effurun"
1270,Delta,Uvwie,"Winlove Clinic, Effurun"
1271,Delta,Uvwie,Capitol Hill Hospital
1272,Delta,Uvwie,Cleve Hill Hospital
1273,Delta,Uvwie,"Bendel Clinic, Enerhen, Effurun"
1274,Delta,Uvwie,Sunrise Clinic
1275,Delta,Uvwie,Concord Nursing and Maternity Home
1276,Delta,Uvwie,"Group Christian Medical, Centre, Effurun"
1277,Delta,Uvwie,Sunrise Clinic
1278,Delta,Uvwie,Concord Nursing and Maternity Home
1279,Delta,Uvwie,"Group Christian Medical, Centre, Effurun"
1280,Delta,Bomadi,Amazing Grace Clinic
1281,Delta,Bomadi,Our Saviour hospital
1282,Delta,Bomadi,Our Lady of Waters PHC Bomadi
1283,Delta,Burutu,Island Clinic
1284,Delta,Burutu,New Foundation Clinic
1285,Delta,Ethiope East,Acumen Hospital & Maternity
1286,Delta,Ethiope East,Divine Peace Clinic & Maternity
1287,Delta,Ethiope East,Alpars Hosp and Maternity
1288,Delta,Ethiope East,St. Francis Catholic Hospital
1289,Delta,Ethiope West,Avila Clinic & Maternity
1290,Delta,Ethiope West,Maranatha Clinic and Maternity
1291,Delta,Ethiope West,Health is Wealth
1292,Delta,Ethiope West,Our lady of Nigeria Catholic Hospital
1293,Delta,Okpe,Grace At Work Nursing & Maternity Home
1294,Delta,Okpe,"BMS Hospital, Osubi"
1295,Delta,Okpe,Shammar Med. Cen Oku Otomewo
1296,Delta,Okpe,Jotal
1297,Delta,Okpe,God Reigns Clinic & Maternity Jeddo
1298,Delta,Okpe,DAAS HospitalUghoton
1299,Delta,Okpe,Okporuariefe Joseph Healing Home
1300,State,LGA OF GENEXPERT,Testing Hub Facility
1301,Cross river,Akamkpa,General Hospital Akamkpa
1302,Cross river,Calabar South,Calabar General Hospital
1303,Cross river,Bekwarra/Obanliku,Obanliku General Hospital
1304,Cross river,Ogoja,Moniaya Tuberculosis & Leprosy Control
1305,Cross river,Yakurr,Ugep General Hospital
1306,Cross river,Bekwarra,Abuochiche Primary Health Centre
1307,Cross river,Boki,Okundi Comprehensive Health Centre
1308,Cross river,Calabar Municipal,Nigeria Naval Reference Hospital
1309,Cross river,Calabar South,Dr Lawrence Henshaw Memorial Specialist Hospital and Research Center
1310,Cross river,Ikom/Boki,Bateriko Comprehensive Health Centre
1311,Cross river,Ikom/Boki,Ikom Comprehensive Health Centre
1312,Cross river,Obanliku,Sankwala Primary Health Centre
1313,Cross river,Obubra,Obubra General Hospital
1314,Cross river,Calabar Municipal/Akamkpa,General Hospital Akamkpa
1315,Cross river,YAKURR,GH UGEP
1316,Cross river,Akamkpa,Aningeje Primary Health Centre
1317,Cross river,Akpabuyo,Ikot Offiong Ambai Primary Health Centre
1318,Cross river,Obudu,Obudu Sacred Heart Hospital
1319,Cross river,Yala,PHC OBA
1320,Cross river,Abi,Eja Memorial Hospital
1321,Cross river,Bakassi,Ikang Primary Health Care Centre
1322,Cross river,Bekwarra,Gakem Primary Health Centre
1323,Cross river,Biase,Akpet Central Cottage Hospital
1324,Cross river,Cal. Municipal,Big Qua Primary Health Centre
1325,Cross river,Cal.South,Ekpo Abasi Primary Health Care Center
1326,Cross river,Etung,Bendeghe Ekiem Comprehensive Health Centre
1327,Cross river,Etung,Effraya Primary Health Centre
1328,Cross river,Ikom,Edor Primary Health Centre
1329,Cross river,Obanliku,Utanga Primary Health Centre
1330,Cross river,Obubra,Mbembe Presbyterian Tuberculosis And Leprosy Hospital
1331,Cross river,Obudu,GH OBUDU
1332,Cross river,Odukpani,Odukpani Qua Primary Health Centre
1333,Cross river,Odukpani,CHC OKONYONG
1334,Cross river,Ogoja,Ogoja General Hospital
1335,Cross river,Yala,Lutheran Hospital Yahe
1336,Cross river,Yakurr,PHC EKORI
1337,Cross river,Yakurr,PHC NKO
1338,Delta,OSHIMILI SOUTH/IKA SOUTH LGA,Federal Medical Centre Asaba
1339,Delta,ANIOCHA SOUTH,General Hospital Ogwashi Uku
1340,Delta,BOMADI LGA,Our Lady Of The Water Primary Health Centre
1341,Delta,BOMADI/WARRI SOUTH/UGHELLI NORTH,Warri Central Hospital
1342,Delta,ETHIOPE EAST,Eku Tuberculosis and Leprosy Control Unit
1343,Delta,ETHIOPE WEST,Eku Tuberculosis and Leprosy Control Unit
1344,Delta,IKA SOUTH,Central Hospital Agbor
1345,Delta,IKA SOUTH,Central Hospital Agbor
1346,Delta,NDOKWA WEST/UGHELLI NORTH/UKUANI/ETHIOPE EAST,Ughelli Central Hospital
1347,Delta,NDOKWA WEST,CENTRAL HOSPITAL KWALE
1348,Delta,ETHIOPE EAST/UVWIE,Eku Tuberculosis and Leprosy Control Unit
1349,Delta,OSHIMILI SOUTH/ANIOCHA SOUTH,Federal Medical Centre Asaba
1350,Delta,OSHIMILI SOUTH,Federal Medical Centre Asaba
1351,Delta,BOMADI/UGHELLI NORTH,Our Lady Of The Water Primary Health Centre
1352,Delta,SAPELE,Sapele Central Hospital
1353,Delta,UVWIE/WARRI SOUTH/UGHELLI NORTH,Warri Central Hospital
1354,Delta,UGHELLI NORTH,Ughelli Central Hospital
1355,Delta,UGHELLI NORTH/BOMADI,Ughelli Central Hospital
1356,Delta,UKWANI,Obiaruku General Hospital
1357,Delta,UVWIE,NAVY HOSPITAL EFFURUN
1358,Delta,WARRI SOUTH,Sapele Central Hospital
1359,Delta,Warri South,Warri Central Hospital
1360,Delta,Ukwuani,Obiaruku General Hospital
1361,Delta,Bomadi,Our Lady Of The Water Primary Health Centre
1362,Delta,ANIOCHA NORTH,GENERAL HOSPITAL ISSELE-UKU
1363,Delta,ANIOCHA NORTH,GENERAL HOSPITAL ONICHA-OLONA
1364,Delta,ANIOCHA NORTH,PHC ONICHA UGBO
1365,Delta,ANIOCHA NORTH,PHC UBULUBU
1366,Delta,ANIOCHA NORTH,PHC IDUMUJE UNOR
1367,Delta,ANIOCHA SOUTH,GENERAL HOSPITAL OGWASHI-UKU
1368,Delta,ANIOCHA SOUTH,PHC UBULU-UKU
1369,Delta,ANIOCHA SOUTH,PHC EJEMEN-ANIOGOR
1370,Delta,ANIOCHA SOUTH,PHC UBULU-OKITI
1371,Delta,ANIOCHA SOUTH,GENERAL HOSPITAL ISHEAGU
1372,Delta,BOMADI,GENERAL HOSPITAL BOMADI
1373,Delta,BOMADI,PHC OGBEINAMA
1374,Delta,BOMADI,PHC OGO-EZE
1375,Delta,BOMADI,PHC KPAKIAMA
1376,Delta,BOMADI,OUR LADY OF THE WATERS BOMADY
1377,Delta,BOMADI,PHC EKAMETAGBENE
1378,Delta,BOMADI,PHC OKOLOBA
1379,Delta,BOMADI,PHC OGODOBIRI
1380,Delta,BOMADI,PHC AKUGBENE
1381,Delta,BOMADI,PHC ESANMA
1382,Delta,BURUTU,GENERAL HOSPITAL BURUTU
1383,Delta,BURUTU,GOVERNMENT HOSPITAL OJOBO
1384,Delta,BURUTU,PHC AYAKOROMO
1385,Delta,BURUTU,PHC TORUGBENE
1386,Delta,BURUTU,ISLAND CLINIC & MATERNITY OGULAGHA
1387,Delta,BURUTU,GOVERNMENT HOSPITAL FORCADOS
1388,Delta,BURUTU,GOVERNMENT HOSPITAL KIAGBODO
1389,Delta,BURUTU,PHC OKPOKUNOU
1390,Delta,BURUTU,PHC OKRIKA
1391,Delta,BURUTU,PHC EGODOR
1392,Delta,BURUTU,PHC ODIMODI
1393,Delta,BURUTU,PHC TAMIGBE
1394,Delta,BURUTU,PHC OGBOGBAGBENE
1395,Delta,BURUTU,PHC OBOTEBE
1396,Delta,BURUTU,PHC SOKEBOLOR
1397,Delta,BURUTU,PHC GBEKEBOR
1398,Delta,BURUTU,PHC ENEKOROGHA
1399,Delta,BURUTU,PHC TUOMO
1400,Delta,BURUTU,PHC OBORO
1401,Delta,ETHIOPE EAST,TBL REFERRAL CENTRE EKU
1402,Delta,ETHIOPE EAST,PHC OKPARA INLAND
1403,Delta,ETHIOPE EAST,GOVERNMENT HOSPITAL ABRAKA
1404,Delta,ETHIOPE EAST,COTTAGE HOSPITAL ERHOIKE
1405,Delta,ETHIOPE EAST,CH ERHOIKE
1406,Delta,ETHIOPE EAST,GOVERNMENT HOSPITAL ISIOKOLO
1407,Delta,ETHIOPE EAST,GOVERNMENT BAPTIST HOSPITAL EKU
1408,Delta,ETHIOPE WEST,GENERAL HOSPITAL OGHARA
1409,Delta,ETHIOPE WEST,PHC JESSE
1410,Delta,ETHIOPE WEST,GOVERNMENT HOSPITAL MOSOGAR
1411,Delta,ETHIOPE WEST,PHC EDJEMUONYAVWE
1412,Delta,ETHIOPE WEST,GH OGHARA
1413,Delta,IKA NORTH EAST,GENERAL HOSPITAL OWA-OYIBU
1414,Delta,IKA NORTH EAST,GENERAL HOSPITAL UMUNEDE
1415,Delta,IKA NORTH EAST,GENERAL HOSPITAL OWA-ALERO
1416,Delta,IKA NORTH EAST,PHC BOJI-BOJI OWA
1417,Delta,IKA NORTH EAST,GH UMUNEDE
1418,Delta,IKA NORTH EAST,OWA ALERO
1419,Delta,IKA NORTH EAST,PHC OWA-OYIBU
1420,Delta,IKA SOUTH,"DOTS CLINIC, SCHOOL OF NURSING AGBOR"
1421,Delta,IKA SOUTH,MODEL PHC CENTRE AGBOR
1422,Delta,IKA SOUTH,GENERAL HOSPITAL ABAVO
1423,Delta,IKA SOUTH,SECHO SPECIALIST HOSPITAL AGBOR
1424,Delta,IKA SOUTH,MAY NURSING HOME
1425,Delta,IKA SOUTH,BC OMODON MEMORIAL HOSPITAL
1426,Delta,IKA SOUTH,OSEDE MEDICAL SERVICES
1427,Delta,IKA SOUTH,NKEONYE CLINIC AGBOR
1428,Delta,IKA SOUTH,GOD'S GRACE CLINIC EKUKU-AGBOR
1429,Delta,ISOKO NORTH,GENERAL HOSPITAL OZORO
1430,Delta,ISOKO NORTH,GENERAL HOSPITAL OWHELOGBO
1431,Delta,ISOKO NORTH,GH OFAGBE
1432,Delta,ISOKO NORTH,PHC ARHADE
1433,Delta,ISOKO NORTH,GENERAL HOSPITAL OFAGBE
1434,Delta,ISOKO NORTH,EKIUGBO-IYEDE
1435,Delta,ISOKO SOUTH,CENTRAL HOSPITAL OLEH
1436,Delta,ISOKO SOUTH,COTTAGE HOSPITAL UZERE
1437,Delta,ISOKO SOUTH,GH OLOMORO
1438,Delta,ISOKO SOUTH,PHC UMEH
1439,Delta,ISOKO SOUTH,GOVERNMENT HOSPITAL OLOMORO
1440,Delta,ISOKO SOUTH,GOVERNMENT HOSPITAL AVIARA
1441,Delta,ISOKO SOUTH,PHC IDHEZE
1442,Delta,NDOKWA EAST,GENERAL HOSPITAL ASHAKA
1443,Delta,NDOKWA EAST,PHC ABBOH
1444,Delta,NDOKWA EAST,PHC OSSISSA
1445,Delta,NDOKWA EAST,PHC OKPAI OLUCHI
1446,Delta,NDOKWA EAST,PHC IBREDE
1447,Delta,NDOKWA EAST,PHC ABALLA-UNO
1448,Delta,NDOKWA EAST,PHC IBEDENI
1449,Delta,NDOKWA EAST,PHC INYI
1450,Delta,NDOKWA EAST,PHC ISELEGU
1451,Delta,NDOKWA EAST,PHC ONYAH
1452,Delta,NDOKWA WEST,BREMA HOSPITAL KWALE
1453,Delta,NDOKWA WEST,PHC OGUME
1454,Delta,NDOKWA WEST,PHC UTAGBA-UNO
1455,Delta,NDOKWA WEST,PHC Ndemili
1456,Delta,NDOKWA WEST,PHC ABBI
1457,Delta,OKPE,GENERAL HOSPITAL OREROKPE
1458,Delta,OKPE,PHC OKUABUDE
1459,Delta,OKPE,PHC OVIRI OKPE
1460,Delta,OKPE,PHC OSUBI
1461,Delta,OKPE,PHC OKUOKOKO
1462,Delta,OKPE,PHC IWHRIYEN
1463,Delta,OKPE,PHC EGBORODE
1464,Delta,OKPE,PHC JEDDO
1465,Delta,OSHIMILI NORTH,GOVERNMENT HOSPITAL IBUSA
1466,Delta,OSHIMILI NORTH,GOVERNMENT HOSPITAL AKWUKWU-IGBO
1467,Delta,OSHIMILI NORTH,CHC ILLAH
1468,Delta,OSHIMILI NORTH,PHC OKPANAM
1469,Delta,OSHIMILI NORTH,GH AKWUKWO IGBO
1470,Delta,OSHIMILI NORTH,PHC UKALA-OKPUNOR
1471,Delta,OSHIMILI SOUTH,FMC ASABA
1472,Delta,OSHIMILI SOUTH,GENERAL HOSPITAL OKWE
1473,Delta,OSHIMILI SOUTH,PHC AKWEBULU
1474,Delta,OSHIMILI SOUTH,MODEL PHC ASABA
1475,Delta,OSHIMILI SOUTH,ASABA SPECIALIST HOSPITAL
1476,Delta,OSHIMILI SOUTH,PHC OKO ANALA
1477,Delta,OSHIMILI SOUTH,DIVINE CARE HOSPITAL
1478,Delta,OSHIMILI SOUTH,ICON CLINIC
1479,Delta,OSHIMILI SOUTH,COMFORT KONSULT & SURGERIES
1480,Delta,OSHIMILI SOUTH,UPCHRIST CLINIC
1481,Delta,OSHIMILI SOUTH,DUVEES HOSPITAL
1482,Delta,OSHIMILI SOUTH,PHC ANWAI
1483,Delta,PATANI,GENERAL HOSPITAL PATANI
1484,Delta,PATANI,PHC AGOLOMA
1485,Delta,PATANI,BULU-ANGIAMA
1486,Delta,PATANI,PHC ABARI
1487,Delta,PATANI,PHC ADOBU
1488,Delta,PATANI,PHC ODORUBU
1489,Delta,PATANI,PHC TORU-ANGIAMA
1490,Delta,PATANI,PHC UDUOPHORI
1491,Delta,PATANI,PHC BULU-APELEBIRI
1492,Delta,SAPELE,CENTRAL HOSPITAL SAPELE
1493,Delta,SAPELE,PHC AMUKPE
1494,Delta,SAPELE,PHC GANA
1495,Delta,SAPELE,URBAN PHC SAPELE
1496,Delta,SAPELE,PHC UGBORHEN
1497,Delta,SAPELE,PHC OKU OVU
1498,Delta,UDU,PHC ALADJA
1499,Delta,UDU,PHC ORHUWHORUN
1500,Delta,UDU,PHC OGHIOR
1501,Delta,UDU,PHC UBOGO
1502,Delta,UDU,GH OTOR UDU
1503,Delta,UDU,PHC OLERI
1504,Delta,UDU,PHC OPETE
1505,Delta,UGHELLI NORTH,CENTRAL HOSPITAL UGHELLI
1506,Delta,UGHELLI NORTH,URBAN PHC UGHELLI
1507,Delta,UGHELLI NORTH,PHC UWHERU
1508,Delta,UGHELLI NORTH,PHC AGBARHA-OTOR
1509,Delta,UGHELLI NORTH,PHC EVWRENI
1510,Delta,UGHELLI NORTH,PHC OROGUN
1511,Delta,UGHELLI NORTH,PHC ERUEMUKOHWARIEN
1512,Delta,UGHELLI NORTH,PHC OFUOMA
1513,Delta,UGHELLI NORTH,GENERAL HOSPITAL AGBARHO
1514,Delta,UGHELLI NORTH,PHC IWHREKPOKPOR
1515,Delta,UGHELLI NORTH,ST STEPHEN'S MEDICAL CENTRE
1516,Delta,UGHELLI NORTH,TRINITY HOSPITAL UGHELLI
1517,Delta,UGHELLI NORTH,TAMA MEDICAL CENTRE
1518,Delta,UGHELLI NORTH,UFUOMA CLINIC
1519,Delta,UGHELLI NORTH,UFOR HOSPITAL
1520,Delta,UGHELLI NORTH,PHC OTOGOR
1521,Delta,UGHELLI SOUTH,PHC OKWAGBE
1522,Delta,UGHELLI SOUTH,PHC OPHORIGBALA
1523,Delta,UGHELLI SOUTH,GENERAL HOSPITAL OTU-JEREMI
1524,Delta,UGHELLI SOUTH,PHC OKPARE
1525,Delta,UGHELLI SOUTH,PHC EGBAREGOLOR
1526,Delta,UGHELLI SOUTH,PHC OFRUKAMA
1527,Delta,UGHELLI SOUTH,PHC OLOTA
1528,Delta,UGHELLI SOUTH,PHC USIEFRUN
1529,Delta,UGHELLI SOUTH,PHC EFURUN-OTOR
1530,Delta,UGHELLI SOUTH,PHC OTOKUTU
1531,Delta,UGHELLI SOUTH,PHC EGBO-IDEH
1532,Delta,UGHELLI SOUTH,FLOWAS CLINIC IWHREKAN
1533,Delta,UGHELLI SOUTH,PHC EWU
1534,Delta,UKWUANI,GENERAL HOSPITAL OBIARUKU
1535,Delta,UKWUANI,URBAN PHC OBIARUKU
1536,Delta,UKWUANI,PHC EBEDEI-UNO
1537,Delta,UKWUANI,PHC AMAI
1538,Delta,UKWUANI,GOVERNMENT HOSPITAL UMUTU
1539,Delta,UVWIE,GENERAL HOSPITAL EKPAN
1540,Delta,UVWIE,PHC EKPAN 2 (NIGERCAT)
1541,Delta,UVWIE,BLUE BELL HOSPITAL
1542,Delta,UVWIE,JAH ROPHEKA HOSPITAL
1543,Delta,UVWIE,3-H HOSPITAL
1544,Delta,UVWIE,REGAL HOSPITAL
1545,Delta,UVWIE,RHARTEZ HOSPITAL
1546,Delta,WARRI NORTH,GENERAL HOSPITAL KOKO
1547,Delta,WARRI NORTH,PHC OPUAMA
1548,Delta,WARRI NORTH,PHC OGHAYE
1549,Delta,WARRI NORTH,PHC AJAGBODUDU
1550,Delta,WARRI NORTH,PHC ABIGBORODO
1551,Delta,WARRI SOUTH,CENTRAL HOSPITAL WARRI
1552,Delta,WARRI SOUTH,PHC PESSU
1553,Delta,WARRI SOUTH,PHC EBOH
1554,Delta,WARRI SOUTH,ST GEORGES HOSPITAL
1555,Delta,WARRI SOUTH,FIRST RANK HOSPITAL
1556,Delta,WARRI SOUTH,SHEPHERD SPECIALIST HOSPITAL
1557,Delta,WARRI SOUTH,MEHSCOPE HOSPITAL & FERTILITY CENTRE
1558,Delta,WARRI SOUTH,MASCAP HOSPITAL
1559,Delta,WARRI SOUTH,PHC UBEJI
1560,Delta,WARRI SOUTH,PHC OGUNU
1561,Delta,WARRI SOUTH,PHC ODE-ITSEKIRI
1562,Delta,WARRI SOUTH,PHC AJAMIMOGHA
1563,Delta,WARRI SOUTH,PHC UGBOUWANGWE
1564,Delta,WARRI SOUTH,PHC EKUREDE-URHOBO
1565,Delta,WARRI SOUTH WEST,PHC OGBE-IJOH
1566,Delta,WARRI SOUTH WEST,PHC DEGHELE
1567,Delta,WARRI SOUTH WEST,PHC ISABA
1568,Delta,WARRI SOUTH WEST,PHC OPOROZA
1569,Delta,WARRI SOUTH WEST,PHC OGIDIGBEN
1570,Delta,WARRI SOUTH WEST,PHC UGBORODO
1571,Delta,WARRI SOUTH WEST,PHC OKERENKOKO
1572,Delta,WARRI SOUTH WEST,PHC BATEREN
1573,Delta,WARRI SOUTH WEST,PHC MADAGHO
1574,Delta,WARRI SOUTH WEST,PHC AKPAKPA
1575,Delta,WARRI SOUTH WEST,PHC AGOGBORO
1576,Delta,WARRI SOUTH WEST,PHC AZAMA
1577,Delta,WARRI SOUTH WEST,PHC AJUDAIBO
1578,Delta,WARRI SOUTH WEST,PHC BENEKRUKRU
